Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
19564,Koukou Yakyuu Dou DS,koukou-yakyuu-dou-ds,Sports,,DS,Spike,Spike,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/36124/koukou-yakyuu-dou-ds/?region=All,1,,/games/boxart/full_4114936JapanFrontccc.jpg,0.01
19565,Earthpedia,earthpedia,Misc,,3DS,Gakken,Gakken Kyouiku Shuppan,,,,0.0,0.01,,,0.01,,2012.0,,http://www.vgchartz.com/game/47705/earthpedia/?region=All,1,,/games/boxart/default.jpg,0.01
19566,Beijing 2008,beijing-2008,Sports,E,PC,Sega,Eurocom Entertainment Sofftware,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/18664/beijing-2008/?region=All,1,,/games/boxart/5140640ccc.jpg,0.01
19567,Just Deal With It,just-deal-with-it,Party,,PS4,Wired Productions,Wired Productions,,,,0.0,0.01,0.01,,,0.0,2018.0,12th Oct 18,http://www.vgchartz.com/game/222949/just-deal-with-it/?region=All,1,,/games/boxart/full_4536349AmericaFrontccc.jpg,0.01
19568,LEGO Batman 2: DC Super Heroes,lego-batman-2-dc-super-heroes,Action-Adventure,E10,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,0.01,,0.01,,0.0,2012.0,15th Mar 18,http://www.vgchartz.com/game/72028/lego-batman-2-dc-super-heroes/?region=All,1,,/games/boxart/full_3403570AmericaFrontccc.jpg,0.01
19569,Monster Frenzy,monster-frenzy,Puzzle,E,DS,Zoo Games,Bluestone Interactive,,,,0.0,0.01,0.01,,,0.0,2010.0,,http://www.vgchartz.com/game/44265/monster-frenzy/?region=All,1,,/games/boxart/full_1226928AmericaFrontccc.jpg,0.01
19570,Puzzler Collection,puzzler-collection,Puzzle,,PSP,Ubisoft,Route 1 Games,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/33206/puzzler-collection/?region=All,1,,/games/boxart/full_3267021PALFrontccc.jpg,0.01
19571,Blood Bowl,blood-bowl,Sports,T,PSP,Focus Home Interactive,Cyanide Studio,,5.0,,0.0,0.01,,0.01,,0.0,2010.0,,http://www.vgchartz.com/game/24951/blood-bowl/?region=All,1,,/games/boxart/full_6828677AmericaFrontccc.jpg,0.01
19572,Chaos Field,chaos-field,Shooter,E,GC,O3 Entertainment,MileStone Inc.,,,,0.0,0.01,0.01,0.0,,0.0,2005.0,,http://www.vgchartz.com/game/340/chaos-field/?region=All,1,,/games/boxart/6848047ccc.jpg,0.01
19573,Memories Off: Innocent File,memories-off-innocent-file,Visual Novel,,PS4,MAGES,5pb. Games,,,,0.0,0.01,,,0.01,,2018.0,07th Apr 18,http://www.vgchartz.com/game/221805/memories-off-innocent-file/?region=All,1,,/games/boxart/full_1180831JapanFrontccc.jpg,0.01
