Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
18648,Winning Post 7 Maximum 2008,winning-post-7-maximum-2008,Sports,,PS3,KOEI,Koei,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/17801/winning-post-7-maximum-2008/?region=All,1,,/games/boxart/full_9073083JapanFrontccc.jpg,0.01
18649,Brave: The Video Game,brave-the-video-game,Misc,,DS,Disney Interactive Studios,Unknown,,,,0.0,0.01,,0.01,,0.0,2012.0,,http://www.vgchartz.com/game/73573/brave-the-video-game/?region=All,1,,/games/boxart/default.jpg,0.01
18650,Pippa Funnell 2: Farm Adventures,pippa-funnell-2-farm-adventures,Simulation,,DS,Ubisoft,DTP Entertainment,,,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/25531/pippa-funnell-2-farm-adventures/?region=All,1,,/games/boxart/full_3974074PALFrontccc.jpg,0.01
18651,Irotoridori no Sekai: World's End Re-Birth,irotoridori-no-sekai-worlds-end-re-birth,Action,,PSV,HuneX,Unknown,,,,0.0,0.01,,,0.01,,2015.0,,http://www.vgchartz.com/game/85307/irotoridori-no-sekai-worlds-end-re-birth/?region=All,1,,/games/boxart/full_855981JapanFrontccc.jpg,0.01
18652,PDC World Championship Darts 2009,pdc-world-championship-darts-2009,Sports,,Wii,Oxygen Interactive,Rebellion Developments,,,,0.0,0.01,,0.01,,0.0,2009.0,,http://www.vgchartz.com/game/31985/pdc-world-championship-darts-2009/?region=All,1,,/games/boxart/full_6159251PALFrontccc.jpg,0.01
18653,Tears to Tiara: Kakan no Daichi Portable,tears-to-tiara-kakan-no-daichi-portable,Adventure,,PSP,Aquaplus,Aquaplus,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/47439/tears-to-tiara-kakan-no-daichi-portable/?region=All,1,,/games/boxart/full_tears-to-tiara-kakan-no-daichi-portable_887JapanFront.jpg,0.01
18654,Turbo Trainz,turbo-trainz,Racing,E,Wii,Unknown,Broken Switch Studios,,,,0.0,0.01,,0.01,,0.0,2020.0,,http://www.vgchartz.com/game/51559/turbo-trainz/?region=All,1,,/games/boxart/full_turbo-trainz_944AmericaFront.jpg,0.01
18655,Black Wolves Saga: Weiss und Schwarz,black-wolves-saga-weiss-und-schwarz,Adventure,,PSV,Idea Factory,Idea Factory,,,,0.0,0.01,,,0.01,,2017.0,,http://www.vgchartz.com/game/155250/black-wolves-saga-weiss-und-schwarz/?region=All,1,,/games/boxart/full_1749862JapanFrontccc.jpg,0.01
18656,Codename: Panzers Phase Two,codename-panzers-phase-two,Strategy,,PC,CDV Software Entertainment,Stormregion,,,,0.0,0.01,,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/33421/codename-panzers-phase-two/?region=All,1,,/games/boxart/full_2700627AmericaFrontccc.jpg,0.01
18657,Football Manager Live,football-manager-live,Sports,,PC,Sega,Sports Interactive,,,,0.0,0.01,,0.01,,0.0,2009.0,,http://www.vgchartz.com/game/29601/football-manager-live/?region=All,1,,/games/boxart/full_1423196PALFrontccc.jpg,0.01
